userID,movieID,originalTitle,rating,review date
ur5144811,tt0449306,Lucky: No Time for Love,10,14 April 2005
ur5145822,tt0438566,The Voice Inside,10,14 April 2005
ur5139932,tt0189171,Umi no Triton,10,14 April 2005
ur5145449,tt0420723,Short Cut to Nirvana: Kumbh Mela,10,14 April 2005
ur0598279,tt0194314,Romance,2,14 April 2005
ur4539800,tt0073768,Supervixens,7,14 April 2005
ur4851457,tt0065594,Crowhaven Farm,8,14 April 2005
ur4826338,tt0298203,8 Mile,1,14 April 2005
ur2403537,tt0371246,Spanglish,9,14 April 2005
ur5089634,tt0338526,Van Helsing,4,14 April 2005
ur1776912,tt0053459,Les yeux sans visage,10,14 April 2005
ur2344235,tt0092199,Welcome to 18,10,14 April 2005
ur0694631,tt0390384,Primer,8,14 April 2005
ur0920806,tt0378947,Melinda and Melinda,2,14 April 2005
ur4153619,tt0110917,Una pura formalità,8,14 April 2005
ur0768737,tt0401792,Sin City,7,14 April 2005
ur2588345,tt0373074,Kung fu,10,14 April 2005
ur3685453,tt0378407,My Date with Drew,9,14 April 2005
ur5145945,tt0400270,Cake Boy,1,14 April 2005
ur5145838,tt0120631,Ever After,10,14 April 2005
ur5145884,tt0367677,Dracula 3000,1,14 April 2005
ur4291428,tt0369226,Alone in the Dark,2,14 April 2005
ur0664413,tt0417532,Checking Out,9,14 April 2005
ur1204788,tt0234137,Love & Sex,10,14 April 2005
ur1088962,tt0067093,Fiddler on the Roof,7,14 April 2005
ur1318093,tt0290435,Au plus près du paradis,6,14 April 2005
ur0664413,tt0381392,Ma mère,1,14 April 2005
ur3252165,tt0381181,Feedback,7,14 April 2005
ur0920806,tt0332047,Fever Pitch,7,14 April 2005
ur1609079,tt0438664,Yankee Doodle Cricket,2,14 April 2005
ur3713167,tt0258463,The Bourne Identity,4,14 April 2005
ur0695014,tt0346156,Sky Captain and the World of Tomorrow,8,14 April 2005
ur0009943,tt0047149,Killers from Space,1,14 April 2005
ur3717325,tt0034742,Flying Tigers,8,14 April 2005
ur1976688,tt0339827,Twist,6,14 April 2005
ur4162431,tt0077838,The Last Waltz,10,14 April 2005
ur1852808,tt0253881,Vana espuma,7,14 April 2005
ur4874656,tt0120815,Saving Private Ryan,9,14 April 2005
ur3993371,tt0060666,Manos: The Hands of Fate,1,15 April 2005
ur1738645,tt0395169,Hotel Rwanda,10,15 April 2005
ur3674536,tt0095925,Pumpkinhead,1,15 April 2005
ur3668044,tt0429177,The Thing About My Folks,10,15 April 2005
ur3884752,tt0215514,The American,8,15 April 2005
ur2142339,tt0387564,Saw,7,15 April 2005
ur5146185,tt0041546,Kind Hearts and Coronets,10,15 April 2005
ur2472436,tt0059183,The Flight of the Phoenix,10,15 April 2005
ur4889204,tt0105459,Split Second,5,15 April 2005
ur0537418,tt0026778,A Night at the Opera,9,15 April 2005
ur5098659,tt0332452,Troy,9,15 April 2005
ur0169533,tt0452778,La febbre,8,15 April 2005
ur4158211,tt0234215,The Matrix Reloaded,9,15 April 2005
ur3351609,tt0296711,Kiss the Bride,10,15 April 2005
ur2336183,tt0216625,Code inconnu: Récit incomplet de divers voyages,9,15 April 2005
ur4346655,tt0335119,Girl with a Pearl Earring,9,15 April 2005
ur4501317,tt0363510,Chavez: Inside the Coup,10,15 April 2005
ur2890802,tt0119008,Donnie Brasco,8,15 April 2005
ur4618409,tt0234215,The Matrix Reloaded,1,15 April 2005
ur3774967,tt0387564,Saw,9,15 April 2005
ur2890802,tt0120877,Vampires,7,15 April 2005
ur1206771,tt0243575,Speaking of Sex,7,15 April 2005
ur5146607,tt0377109,The Ring Two,4,15 April 2005
ur0345596,tt0091932,Shadows Run Black,2,15 April 2005
ur1132073,tt0101615,Cool as Ice,10,15 April 2005
ur1872253,tt0316396,Peter Pan,10,15 April 2005
ur5146362,tt0418129,Salvador Allende,9,15 April 2005
ur5146618,tt0058425,Of Human Bondage,10,15 April 2005
ur2488512,tt0086058,The Osterman Weekend,7,15 April 2005
ur4999874,tt0061089,This Property Is Condemned,6,15 April 2005
ur5022363,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,10,15 April 2005
ur5143273,tt0371675,Forbidden Warrior,2,15 April 2005
ur5127277,tt0058700,The Last Man on Earth,10,15 April 2005
ur2488512,tt0444129,Alpha to Omega: Exposing 'The Osterman Weekend',9,15 April 2005
ur4065071,tt0315327,Bruce Almighty,8,15 April 2005
ur0746867,tt0078767,The Amityville Horror,1,15 April 2005
ur4459216,tt0429177,The Thing About My Folks,10,15 April 2005
ur5146342,tt0454953,The Snake King,1,15 April 2005
ur3644525,tt0360486,Constantine,8,15 April 2005
ur4586640,tt0091650,Northstar,8,15 April 2005
ur4586640,tt0094137,3 Men and a Baby,7,15 April 2005
ur5146574,tt0411705,9 Songs,1,15 April 2005
ur3348124,tt0373074,Kung fu,8,15 April 2005
ur5022363,tt0086969,Birdy,10,15 April 2005
ur5146820,tt0338512,Deux frères,9,15 April 2005
ur4144634,tt0335121,Godsend,2,15 April 2005
ur1641727,tt0372588,Team America: World Police,10,15 April 2005
ur5137968,tt0076759,Star Wars,3,15 April 2005
ur0463200,tt0085980,My Tutor,6,15 April 2005
ur1683540,tt0384806,The Amityville Horror,5,15 April 2005
ur0463200,tt0082948,Private Lessons,1,15 April 2005
ur0738625,tt0061809,In Cold Blood,10,15 April 2005
ur4928107,tt0094990,"Dekalog, osiem",10,15 April 2005
ur5019363,tt0091217,Hoosiers,8,15 April 2005
ur3103298,tt0338526,Van Helsing,8,15 April 2005
ur1599986,tt0200276,The West Wing,10,15 April 2005
ur0131935,tt0379000,Ward 13,7,15 April 2005
ur2354731,tt0252866,American Pie 2,3,15 April 2005
ur1741213,tt0399877,What the #$*! Do We (K)now!?,10,15 April 2005
ur4445210,tt0040458,I Remember Mama,10,15 April 2005
ur5144847,tt0245573,XX/XY,6,15 April 2005
ur4575703,tt0363276,Madhouse,4,15 April 2005
ur5147212,tt0307479,Solaris,7,15 April 2005
ur4140094,tt0110200,Jing wu ying xiong,10,15 April 2005
ur5147208,tt0330702,Non ti muovere,10,15 April 2005
ur2403537,tt0111742,Wolf,8,15 April 2005
ur0675231,tt0049189,Et Dieu... créa la femme,8,15 April 2005
ur3218484,tt0048607,Shack Out on 101,7,15 April 2005
ur5147218,tt0329691,Torque,10,15 April 2005
ur5093596,tt0310357,Willard,10,15 April 2005
ur5086834,tt0346491,Alexander,9,15 April 2005
ur4873114,tt0119167,Funny Games,8,15 April 2005
ur1762207,tt0116488,Hard Core Logo,10,15 April 2005
ur5147307,tt0429177,The Thing About My Folks,10,15 April 2005
ur5015042,tt0045544,Battle Circus,10,15 April 2005
ur5147455,tt0388395,Schultze Gets the Blues,8,15 April 2005
ur3762002,tt0362511,Dorm Daze,3,15 April 2005
ur1355507,tt0085434,The Devonsville Terror,1,15 April 2005
ur1139026,tt0239949,Say It Isn't So,10,15 April 2005
ur5147457,tt0097216,Do the Right Thing,10,15 April 2005
ur1100924,tt0209475,The Wedding Planner,1,15 April 2005
ur2567136,tt0029453,Pépé le Moko,8,15 April 2005
ur0866519,tt0377471,Be Cool,3,15 April 2005
ur5147420,tt0266441,Daleko od okna,10,15 April 2005
ur4596190,tt0119485,Kundun,10,15 April 2005
ur2689261,tt0429177,The Thing About My Folks,9,15 April 2005
ur3001449,tt0075790,Bröderna Lejonhjärta,8,15 April 2005
ur0382023,tt0318649,Sahara,4,15 April 2005
ur0992453,tt0074510,False Face,5,15 April 2005
ur4751428,tt0280969,My Little Eye,6,15 April 2005
ur2459338,tt0454866,Left of the Dial,6,15 April 2005
ur2042633,tt0365938,Winter Solstice,6,15 April 2005
ur3440140,tt0350258,Ray,8,15 April 2005
ur3952069,tt0377471,Be Cool,7,15 April 2005
ur3952069,tt0302886,Old School,10,15 April 2005
ur0372474,tt0358082,Robots,4,15 April 2005
ur0826090,tt0117958,Trees Lounge,8,15 April 2005
ur5082875,tt0093894,The Running Man,6,15 April 2005
ur0826090,tt0067124,The Gang That Couldn't Shoot Straight,6,15 April 2005
ur4251599,tt0099399,Delta Force 2: The Colombian Connection,8,15 April 2005
ur5034216,tt0114663,Three Wishes,7,15 April 2005
ur0826090,tt0080948,The Jazz Singer,7,15 April 2005
ur4199506,tt0332280,The Notebook,10,15 April 2005
ur2042633,tt0358082,Robots,6,15 April 2005
ur0826090,tt0041090,Adam's Rib,7,15 April 2005
ur4763654,tt0079817,Rocky II,8,15 April 2005
ur1152869,tt0395512,Darklight,10,15 April 2005
ur5147895,tt0376541,Closer,4,15 April 2005
ur0826090,tt0033373,Ball of Fire,7,15 April 2005
ur4244171,tt0044847,Loan Shark,7,15 April 2005
ur4763654,tt0084602,Rocky III,9,15 April 2005
ur5147973,tt0095765,Nuovo Cinema Paradiso,8,15 April 2005
ur1601212,tt0401792,Sin City,10,15 April 2005
ur4763654,tt0076190,The Incredible Hulk,10,15 April 2005
ur0329384,tt0101516,Bugsy,10,15 April 2005
ur5047272,tt0317248,Cidade de Deus,8,15 April 2005
ur5147879,tt0195909,Meeting People Is Easy,9,15 April 2005
ur1016712,tt0253754,Star Trek: Nemesis,2,15 April 2005
ur3546652,tt0063060,Hellfighters,7,15 April 2005
ur5148042,tt0081207,My Bodyguard,8,15 April 2005
ur2042633,tt0332047,Fever Pitch,8,15 April 2005
ur2315149,tt0067658,Von Richthofen and Brown,9,15 April 2005
ur1364019,tt0097965,New York Stories,4,15 April 2005
ur3942316,tt0304676,Scrapbook,5,15 April 2005
ur0990082,tt0352277,De-Lovely,7,15 April 2005
ur1360650,tt0240419,La Ciénaga,5,15 April 2005
ur1505926,tt0373926,The Interpreter,5,15 April 2005
ur1360650,tt0330099,The Brown Bunny,5,15 April 2005
ur3103298,tt0257106,Scary Movie 2,2,15 April 2005
ur5148113,tt0275773,Versus,9,15 April 2005
ur2053495,tt0312843,Jisatsu sâkuru,5,15 April 2005
ur5148206,tt0065462,Beneath the Planet of the Apes,7,15 April 2005
ur4334280,tt0300051,Jersey Girl,5,15 April 2005
ur3273727,tt0332047,Fever Pitch,8,15 April 2005
ur5148206,tt0067065,Escape from the Planet of the Apes,5,15 April 2005
ur3726155,tt0120789,Pleasantville,2,15 April 2005
ur5148331,tt0067525,The Omega Man,1,15 April 2005
ur1406078,tt0352994,Walk on Water,8,15 April 2005
ur5148320,tt0027779,I Love to Singa,10,15 April 2005
ur2905862,tt0401792,Sin City,8,15 April 2005
ur0992453,tt0095803,Out of the Dark,5,15 April 2005
ur5132743,tt0318462,Diarios de motocicleta,9,15 April 2005
ur5148206,tt0069768,Battle for the Planet of the Apes,1,15 April 2005
ur1100924,tt0117802,Swingers,8,15 April 2005
ur2747265,tt0384806,The Amityville Horror,7,15 April 2005
ur4676131,tt0266425,Conspiracy,9,15 April 2005
ur1137730,tt0384806,The Amityville Horror,1,15 April 2005
ur3157338,tt0091794,Purojekuto A-ko,3,15 April 2005
ur2372423,tt0391198,The Grudge,1,15 April 2005
ur4132850,tt0417532,Checking Out,10,15 April 2005
ur4770596,tt0373926,The Interpreter,8,15 April 2005
ur0323727,tt0056172,Lawrence of Arabia,10,15 April 2005
ur4020242,tt0368268,Shiner,2,15 April 2005
ur5148462,tt0246404,The 24th Day,9,15 April 2005
ur5148471,tt0384806,The Amityville Horror,6,15 April 2005
ur0358037,tt0333645,Istgah-Matrouk,8,15 April 2005
ur3995639,tt0327162,The Stepford Wives,1,15 April 2005
ur5148206,tt0025318,It's a Gift,10,15 April 2005
ur3278589,tt0110400,The Low Life,8,15 April 2005
ur5148457,tt0243609,To End All Wars,9,15 April 2005
ur0337430,tt0375063,Sideways,6,15 April 2005
ur5148573,tt0418753,Inside Deep Throat,10,15 April 2005
ur5007807,tt0086312,Silkwood,7,15 April 2005
ur5007787,tt0086312,Silkwood,7,15 April 2005
ur3995639,tt0332047,Fever Pitch,8,15 April 2005
ur3969751,tt0346491,Alexander,5,15 April 2005
ur5030513,tt0052618,Ben-Hur,9,15 April 2005
ur5148577,tt0318649,Sahara,7,15 April 2005
ur0129344,tt0023636,Uncle Moses,9,15 April 2005
ur0956337,tt0102943,Slacker,1,15 April 2005
ur3765462,tt0384806,The Amityville Horror,5,15 April 2005
ur5144208,tt0417736,Hank Williams First Nation,7,15 April 2005
ur0041958,tt0365885,The Upside of Anger,8,15 April 2005
ur0783721,tt0275491,La mala educación,7,15 April 2005
ur2292515,tt0094898,Coming to America,8,15 April 2005
ur0307345,tt0162650,Shaft,3,15 April 2005
ur0165374,tt0134033,Plunkett & Macleane,8,15 April 2005
ur1364019,tt0049261,Giant,7,15 April 2005
ur2543517,tt0185937,The Blair Witch Project,1,15 April 2005
ur4808407,tt0269347,The Hunted,5,15 April 2005
ur5145458,tt0398712,Assault on Precinct 13,6,15 April 2005
ur4808407,tt0376541,Closer,9,15 April 2005
ur5149062,tt0087666,Making the Grade,8,15 April 2005
ur0447031,tt0029870,Angels with Dirty Faces,8,15 April 2005
ur3938118,tt0119237,Gummo,5,15 April 2005
ur5149084,tt0107048,Groundhog Day,10,15 April 2005
ur1683802,tt0384806,The Amityville Horror,6,15 April 2005
ur1929480,tt0069293,Solyaris,3,15 April 2005
ur4956257,tt0045888,House of Wax,10,15 April 2005
ur2609601,tt0192111,Head Over Heels,7,15 April 2005
ur2280638,tt0106400,The Beverly Hillbillies,7,15 April 2005
ur1707664,tt0379593,The Yes Men,3,15 April 2005
ur5148488,tt0241073,Yeogo goedam,9,15 April 2005
ur5148554,tt0042646,King Solomon's Mines,10,15 April 2005
ur5149254,tt0063060,Hellfighters,1,15 April 2005
ur4763654,tt0089927,Rocky IV,9,15 April 2005
ur1617769,tt0367631,D.E.B.S.,8,15 April 2005
ur0270791,tt0317740,The Italian Job,6,15 April 2005
ur5011136,tt0060176,Blow-Up,8,15 April 2005
ur1145865,tt0388230,Malevolence,1,15 April 2005
ur5149367,tt0091369,Labyrinth,10,15 April 2005
ur0271454,tt0287471,Hatuna Meuheret,8,15 April 2005
ur4878305,tt0071853,Monty Python and the Holy Grail,8,15 April 2005
ur0099112,tt0089530,Mad Max Beyond Thunderdome,6,15 April 2005
ur0547823,tt0349903,Ocean's Twelve,5,15 April 2005
ur5149112,tt0359013,Blade: Trinity,6,15 April 2005
ur5149456,tt0086006,Never Say Never Again,2,15 April 2005
ur4453784,tt0364961,The Assassination of Richard Nixon,10,15 April 2005
ur5149430,tt0365885,The Upside of Anger,10,15 April 2005
ur5077160,tt0395169,Hotel Rwanda,9,15 April 2005
ur5149293,tt0271732,The Pretender 2001,10,15 April 2005
ur5149501,tt0245844,The Count of Monte Cristo,9,15 April 2005
ur3113282,tt0289944,Fear X,1,15 April 2005
ur1709612,tt0377752,Dear Frankie,9,15 April 2005
ur1162550,tt0100582,Sex Trek,1,15 April 2005
ur1013411,tt0298296,Derailed,3,15 April 2005
ur4354128,tt0114086,Al di là delle nuvole,10,15 April 2005
ur0417992,tt0109445,Clerks,7,15 April 2005
ur3849906,tt0365957,You Got Served,6,15 April 2005
ur4431674,tt0110064,House Party 3,8,15 April 2005
ur3769780,tt0401792,Sin City,8,15 April 2005
ur0442119,tt0417499,Le bonheur c'est une chanson triste,9,15 April 2005
ur2086380,tt0365885,The Upside of Anger,8,15 April 2005
ur3705069,tt0295700,Wrong Turn,7,15 April 2005
ur4296633,tt0325710,The Last Samurai,7,15 April 2005
ur5127277,tt0253556,Reign of Fire,4,15 April 2005
ur5144847,tt0219822,Human Nature,7,15 April 2005
ur5149690,tt0373926,The Interpreter,7,15 April 2005
ur5149691,tt0099310,Coupe de Ville,10,15 April 2005
ur2292515,tt0110357,The Lion King,9,15 April 2005
ur4734562,tt0388154,Mickybo and Me,7,15 April 2005
ur2145219,tt0395699,The Pacifier,2,15 April 2005
ur2935209,tt0401792,Sin City,5,15 April 2005
ur4892966,tt0065073,Taste the Blood of Dracula,10,15 April 2005
ur2539148,tt0118771,Breakdown,10,15 April 2005
ur0176092,tt0030026,Crime School,5,15 April 2005
ur5015489,tt0398712,Assault on Precinct 13,1,15 April 2005
ur4475139,tt0181875,Almost Famous,10,15 April 2005
ur4884256,tt0258000,Panic Room,8,15 April 2005
ur5106402,tt0119079,Onegin,10,15 April 2005
ur5149572,tt0395686,Ocean Front Property,9,15 April 2005
ur5149864,tt0318649,Sahara,10,15 April 2005
ur0515604,tt0252133,1st to Die,1,15 April 2005
ur0442119,tt0400420,Exils,10,15 April 2005
ur0794829,tt0296572,The Chronicles of Riddick,10,15 April 2005
ur5143421,tt0068457,Dead of Night,10,15 April 2005
ur3280905,tt0039931,Unconquered,6,15 April 2005
ur5100709,tt0384806,The Amityville Horror,7,15 April 2005
ur3838714,tt0373926,The Interpreter,10,15 April 2005
ur5149451,tt0413349,Tea with Tiffany,8,15 April 2005
ur2332977,tt0384806,The Amityville Horror,7,15 April 2005
ur3810408,tt0433422,Odd Girl Out,7,15 April 2005
ur3235146,tt0085864,Long teng hu yue,1,15 April 2005
ur5150069,tt0362004,Palindromes,1,15 April 2005
ur4386861,tt0361467,Confessions of a Teenage Drama Queen,5,15 April 2005
ur2068290,tt0168355,Noah's Ark,2,15 April 2005
ur4386861,tt0327162,The Stepford Wives,7,15 April 2005
ur3932960,tt0420015,Nine Lives,10,15 April 2005
ur2348667,tt0298130,The Ring,1,15 April 2005
ur3280905,tt0038260,Wonder Man,10,15 April 2005
ur5150131,tt0391198,The Grudge,1,15 April 2005
ur5150170,tt0375063,Sideways,1,15 April 2005
ur4922480,tt0031477,In Name Only,9,15 April 2005
ur1044816,tt0361841,Little Black Book,2,15 April 2005
ur1471623,tt0118636,Apt Pupil,7,15 April 2005
ur1069062,tt0401792,Sin City,8,15 April 2005
ur0593719,tt0395169,Hotel Rwanda,7,15 April 2005
ur0417992,tt0113749,Mallrats,9,15 April 2005
ur0892646,tt0122151,Lethal Weapon 4,10,15 April 2005
ur3280905,tt0086766,Nancy Astor,6,15 April 2005
ur0449021,tt0074157,At the Earth's Core,3,15 April 2005
ur1069062,tt0378947,Melinda and Melinda,7,15 April 2005
ur0417992,tt0118842,Chasing Amy,10,15 April 2005
ur0746695,tt0099726,Hamlet,7,15 April 2005
ur4542394,tt0109642,Dolores Claiborne,9,15 April 2005
ur3109237,tt0052169,The Screaming Skull,1,15 April 2005
ur1770506,tt0120815,Saving Private Ryan,9,15 April 2005
ur3421598,tt0417791,Inside I'm Dancing,10,15 April 2005
ur2292515,tt0093748,"Planes, Trains & Automobiles",10,15 April 2005
ur1780144,tt0384806,The Amityville Horror,4,15 April 2005
ur4050371,tt0073195,Jaws,9,15 April 2005
ur5150319,tt0384806,The Amityville Horror,2,15 April 2005
ur4528574,tt0081534,Somewhere in Time,10,15 April 2005
ur2820598,tt0103762,Huang he yao,9,15 April 2005
ur5150386,tt0318649,Sahara,8,15 April 2005
ur3398679,tt0064116,C'era una volta il West,10,15 April 2005
ur0907796,tt0245562,Windtalkers,3,15 April 2005
ur4808736,tt0367631,D.E.B.S.,2,15 April 2005
ur3829748,tt0131325,Bowfinger,9,15 April 2005
ur0449021,tt0251736,House of 1000 Corpses,7,15 April 2005
ur5150425,tt0361127,The Woodsman,10,15 April 2005
ur3263777,tt0317248,Cidade de Deus,10,15 April 2005
ur5150522,tt0404434,Sleep Always,10,15 April 2005
ur1758570,tt0384806,The Amityville Horror,1,15 April 2005
ur3032446,tt0349903,Ocean's Twelve,7,15 April 2005
ur3131645,tt0384806,The Amityville Horror,4,15 April 2005
ur2007116,tt0401792,Sin City,4,15 April 2005
ur0853359,tt0026373,Folies Bergère de Paris,7,15 April 2005
ur5150495,tt0265105,The Brotherhood,7,15 April 2005
ur2851156,tt0447710,Torched,7,15 April 2005
ur2399282,tt0085622,The Grey Fox,10,15 April 2005
ur4670962,tt0375063,Sideways,9,15 April 2005
ur4977607,tt0384806,The Amityville Horror,6,15 April 2005
ur4410021,tt0293508,The Phantom of the Opera,2,15 April 2005
ur4450924,tt0034812,The Great Man's Lady,10,15 April 2005
ur2148320,tt0082418,Friday the 13th Part 2,6,15 April 2005
ur2207144,tt0374583,Comme une image,9,15 April 2005
ur0660158,tt0089715,O.C. and Stiggs,10,15 April 2005
ur5150521,tt0078748,Alien,10,15 April 2005
ur1751206,tt0074695,Cross of Iron,10,15 April 2005
ur2671719,tt0266075,Yeogo goedam II,6,15 April 2005
ur2292515,tt0106856,Falling Down,9,15 April 2005
ur4997726,tt0077834,Laserblast,3,15 April 2005
ur0176092,tt0029870,Angels with Dirty Faces,8,15 April 2005
ur2926660,tt0071249,Bring Me the Head of Alfredo Garcia,9,15 April 2005
ur5150487,tt0033365,Back Street,8,15 April 2005
ur2080603,tt0362004,Palindromes,6,15 April 2005
ur1318549,tt0100161,Mister Frost,8,15 April 2005
ur4640192,tt0363163,Der Untergang,9,15 April 2005
ur3942316,tt0242998,Valentine,3,15 April 2005
ur2380153,tt0046912,Dial M for Murder,9,15 April 2005
ur2721791,tt0384806,The Amityville Horror,1,15 April 2005
ur1953445,tt0163187,Runaway Bride,6,15 April 2005
ur2381329,tt0374102,Open Water,7,15 April 2005
ur4332024,tt0384806,The Amityville Horror,6,15 April 2005
ur5150761,tt0308644,Finding Neverland,10,15 April 2005
ur4244874,tt0178868,Ringu,10,15 April 2005
ur0865748,tt0384806,The Amityville Horror,5,15 April 2005
ur3818169,tt0384806,The Amityville Horror,1,15 April 2005
ur1219578,tt0115798,The Cable Guy,3,15 April 2005
ur5150848,tt0357507,Boogeyman,1,15 April 2005
ur3325398,tt0401792,Sin City,6,15 April 2005
ur5150869,tt0283043,Teenage Caveman,1,15 April 2005
ur4879617,tt0101917,Freddy's Dead: The Final Nightmare,7,15 April 2005
ur0306861,tt0023990,Eskimo,10,15 April 2005
ur1281201,tt0395699,The Pacifier,8,15 April 2005
ur5150900,tt0388213,Loverboy,10,15 April 2005
ur5138784,tt0137523,Fight Club,10,15 April 2005
ur0306861,tt0045464,"The 5,000 Fingers of Dr. T.",10,15 April 2005
ur5150912,tt0310910,Confidence,9,15 April 2005
ur2451639,tt0377109,The Ring Two,5,15 April 2005
ur3263777,tt0363532,Confidences trop intimes,9,15 April 2005
ur1584536,tt0349683,King Arthur,1,15 April 2005
ur5150640,tt0314067,Filantropica,6,15 April 2005
ur4979456,tt0385006,How the Garcia Girls Spent Their Summer,8,15 April 2005
ur2082018,tt0334405,Spellbound,8,15 April 2005
ur1919094,tt0078317,Sette uomini d'oro nello spazio,5,15 April 2005
ur3615725,tt0099385,Death Warrant,6,15 April 2005
ur3989924,tt0384806,The Amityville Horror,8,15 April 2005
ur4620304,tt0293508,The Phantom of the Opera,6,16 April 2005
ur0106612,tt0057358,Nattvardsgästerna,9,16 April 2005
ur3203239,tt0292644,The Rules of Attraction,9,16 April 2005
ur0391152,tt0223577,Jokôsei: Tenshi no harawata,8,16 April 2005
ur0738427,tt0099674,The Godfather Part III,7,16 April 2005
ur1732001,tt0276919,Dogville,7,16 April 2005
ur0313019,tt0338013,Eternal Sunshine of the Spotless Mind,4,16 April 2005
ur1565655,tt0273517,Darkness,7,16 April 2005
ur5151107,tt0384806,The Amityville Horror,1,16 April 2005
ur3971372,tt0073650,Salò o le 120 giornate di Sodoma,10,16 April 2005
ur5151133,tt0304141,Harry Potter and the Prisoner of Azkaban,7,16 April 2005
ur2978599,tt0384806,The Amityville Horror,1,16 April 2005
ur4724737,tt0289043,28 Days Later...,10,16 April 2005
ur2537326,tt0402268,How to Live with a Vegan Without Killing Them,7,16 April 2005
ur0342623,tt0438502,Jane Doe: Til Death Do Us Part,6,16 April 2005
ur1232238,tt0085811,Krull,8,16 April 2005
ur4911315,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,1,16 April 2005
ur3615725,tt0099423,Die Hard 2,7,16 April 2005
ur4288511,tt0349903,Ocean's Twelve,10,16 April 2005
ur2752176,tt0070599,A Reflection of Fear,5,16 April 2005
ur0892463,tt0401792,Sin City,8,16 April 2005
ur5151156,tt0112817,Dead Man,10,16 April 2005
ur2537326,tt0422966,Pizza: The Movie,7,16 April 2005
ur3971372,tt0074705,Jack and the Beanstalk,10,16 April 2005
ur4840357,tt0308644,Finding Neverland,10,16 April 2005
ur4179992,tt0349903,Ocean's Twelve,10,16 April 2005
ur1487738,tt0044681,The Half-Breed,2,16 April 2005
ur0106161,tt0033024,Saturday's Children,3,16 April 2005
ur1487738,tt0032215,The Ape,6,16 April 2005
ur3700878,tt0041115,Always Leave Them Laughing,7,16 April 2005
ur1698056,tt0180073,Quills,9,16 April 2005
ur4634676,tt0384806,The Amityville Horror,9,16 April 2005
ur2740014,tt0090185,Tóngnián wangshì,10,16 April 2005
ur5151340,tt0395169,Hotel Rwanda,8,16 April 2005
ur5151313,tt0085862,Lone Wolf McQuade,8,16 April 2005
ur5151340,tt0362270,The Life Aquatic with Steve Zissou,1,16 April 2005
ur0892463,tt0071877,Murder on the Orient Express,9,16 April 2005
ur5151340,tt0257516,Cursed,3,16 April 2005
ur3574964,tt0384806,The Amityville Horror,5,16 April 2005
ur1169048,tt0086637,Zelig,10,16 April 2005
ur4290375,tt0399877,What the #$*! Do We (K)now!?,2,16 April 2005
ur5151341,tt0052367,Violent Playground,9,16 April 2005
ur5151380,tt0100050,Look Who's Talking Too,1,16 April 2005
ur2348699,tt0384806,The Amityville Horror,2,16 April 2005
ur2568038,tt0089816,Plenty,9,16 April 2005
ur3428836,tt0094336,Withnail and I,10,16 April 2005
ur1793098,tt0299977,Ying xiong,3,16 April 2005
ur2403059,tt0365265,Ginger Snaps Back: The Beginning,9,16 April 2005
ur2828106,tt0315930,Gyeolhoneun michinjishida,8,16 April 2005
ur2905992,tt0373926,The Interpreter,7,16 April 2005
ur1928255,tt0076327,Looking for Mr. Goodbar,9,16 April 2005
ur2020269,tt0272020,The Last Castle,3,16 April 2005
ur5151340,tt0377062,Flight of the Phoenix,3,16 April 2005
ur5151526,tt0281686,Bubba Ho-Tep,10,16 April 2005
ur5151340,tt0338325,Paparazzi,3,16 April 2005
ur5151340,tt0371246,Spanglish,4,16 April 2005
ur5151340,tt0358082,Robots,5,16 April 2005
ur1919558,tt0371675,Forbidden Warrior,3,16 April 2005
ur2559721,tt0363163,Der Untergang,10,16 April 2005
ur5151646,tt0135790,Bang Boom Bang - Ein todsicheres Ding,10,16 April 2005
ur4870004,tt0396652,Ice Princess,10,16 April 2005
ur3133834,tt0036910,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France,10,16 April 2005
ur2488512,tt0083542,Alone in the Dark,6,16 April 2005
ur2020269,tt0286244,Les triplettes de Belleville,8,16 April 2005
ur4360148,tt0419955,McLibel: Two Worlds Collide,8,16 April 2005
ur1026377,tt0116060,Death Game,1,16 April 2005
ur1223314,tt0384806,The Amityville Horror,2,16 April 2005
ur3923312,tt0106308,Army of Darkness,10,16 April 2005
ur0064493,tt0378947,Melinda and Melinda,8,16 April 2005
ur5143421,tt0071295,The Centerfold Girls,9,15 April 2005
ur5150487,tt0027679,Give Me Your Heart,8,15 April 2005
ur1819548,tt0124315,The Cider House Rules,6,16 April 2005
ur0783721,tt0361127,The Woodsman,7,16 April 2005
ur5150613,tt0349903,Ocean's Twelve,9,16 April 2005
ur5151646,tt0120877,Vampires,9,16 April 2005
ur0442119,tt0375040,San Antonio,6,16 April 2005
ur4207203,tt0318649,Sahara,10,16 April 2005
ur1819548,tt0120399,U Turn,7,16 April 2005
ur2403537,tt0105690,Under Siege,10,16 April 2005
ur0783721,tt0371246,Spanglish,8,16 April 2005
ur2784175,tt0094521,Noble House,10,16 April 2005
ur0635619,tt0114086,Al di là delle nuvole,3,16 April 2005
ur3942316,tt0102293,Lik wong,8,16 April 2005
ur3615725,tt0102614,Out for Justice,6,16 April 2005
